place_id,name,state,lga,lat,lon,is_hub,place_type,loc_code,area_sqkm,source,source_objectid,official_name_raw,point_method,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m
qld_locality_4430,Avoca Vale,QLD,Somerset Regional,-26.7485127,152.2408119,0,locality_road_representative_point,4430,205.136582,qld_admin_boundaries_locality_boundary,111,Avoca Vale,road_node_inside_locality,1884444,-26.6833828,152.2858307,9539.2
qld_locality_127,Avondale,QLD,Bundaberg Regional,-24.7698359,152.1426203,0,locality_road_representative_point,127,70.009519,qld_admin_boundaries_locality_boundary,113,Avondale,road_node_inside_locality,1087161,-24.7644957,152.1428734,655.3
qld_locality_128,Ayr,QLD,Burdekin Shire,-19.5622973,147.4052563,0,locality_road_representative_point,128,29.14248,qld_admin_boundaries_locality_boundary,114,Ayr,road_node_inside_locality,741303,-19.5627298,147.4040932,139.2
qld_locality_130,Babinda,QLD,Cairns Regional,-17.3354921,145.9368848,0,locality_road_representative_point,130,39.813126,qld_admin_boundaries_locality_boundary,115,Babinda,road_node_inside_locality,267294,-17.3340414,145.9363699,178.6
qld_locality_4146,Back Plains,QLD,Toowoomba Regional,-27.8928217,151.7845697,0,locality_road_representative_point,4146,39.958273999999996,qld_admin_boundaries_locality_boundary,116,Back Plains,road_node_inside_locality,2275174,-27.8865071,151.7814088,869.7
qld_locality_5570,Badu Island,QLD,Torres Strait Island Regional,-10.1510802,142.1676832,0,locality_road_representative_point,5570,100.952045,qld_admin_boundaries_locality_boundary,117,Badu Island,road_node_inside_locality,324145,-10.1204968,142.1408476,4570.1
qld_locality_133,Baffle Creek,QLD,Gladstone Regional,-24.4748799,151.9015431,0,locality_road_representative_point,133,46.994455,qld_admin_boundaries_locality_boundary,118,Baffle Creek,road_node_inside_locality,1083085,-24.4732869,151.9042419,358.1
qld_locality_5415,Baffle West,QLD,Maranoa Regional,-25.6372439,148.5773045,0,locality_road_representative_point,5415,303.677092,qld_admin_boundaries_locality_boundary,102,Baffle West,road_node_inside_locality,983445,-25.6153270,148.6192360,5395.4
qld_locality_135,Bahrs Scrub,QLD,Logan City,-27.7374481,153.1739884,0,locality_road_representative_point,135,9.842386,qld_admin_boundaries_locality_boundary,103,Bahrs Scrub,road_node_inside_locality,3047490,-27.7378501,153.1733808,84.5
qld_locality_137,Bajool,QLD,Rockhampton Regional,-23.6961610,150.5988318,0,locality_road_representative_point,137,588.4330669999999,qld_admin_boundaries_locality_boundary,104,Bajool,road_node_inside_locality,910507,-23.6953297,150.5910717,869.7
qld_locality_5546,Bakers Bend,QLD,Murweh Shire,-26.7063696,146.1162154,0,locality_road_representative_point,5546,2029.1847480000001,qld_admin_boundaries_locality_boundary,105,Bakers Bend,road_node_inside_locality,618313,-26.7273689,146.0889603,4006.8
qld_locality_138,Bakers Creek,QLD,Mackay Regional,-21.2052884,149.1561821,0,locality_road_representative_point,138,20.547708999999998,qld_admin_boundaries_locality_boundary,92,Bakers Creek,road_node_inside_locality,887627,-21.2142168,149.1596512,1133.9
qld_locality_3269,Baking Board,QLD,Western Downs Regional,-26.6858163,150.5667335,0,locality_road_representative_point,3269,89.486873,qld_admin_boundaries_locality_boundary,93,Baking Board,road_node_inside_locality,1090181,-26.6986808,150.5795207,2143.7
qld_locality_4722,Balberra,QLD,Mackay Regional,-21.2974822,149.1534581,0,locality_road_representative_point,4722,61.578486000000005,qld_admin_boundaries_locality_boundary,94,Balberra,road_node_inside_locality,1436471,-21.2992757,149.1448413,982.9
qld_locality_4996,Balcomba,QLD,Central Highlands Regional,-23.5326282,149.7485299,0,locality_road_representative_point,4996,814.742767,qld_admin_boundaries_locality_boundary,95,Balcomba,road_node_inside_locality,1059647,-23.2678155,149.6191601,35201.4
qld_locality_5598,Balcomba,QLD,Woorabinda Aboriginal Shire,-23.5231302,149.7145983,0,locality_road_representative_point,5598,110.73097100000001,qld_admin_boundaries_locality_boundary,96,Balcomba,road_node_inside_locality,1059621,-23.4807441,149.6848867,6116.6
qld_locality_140,Bald Hills,QLD,Brisbane City,-27.3074313,153.0172736,0,locality_road_representative_point,140,12.867403,qld_admin_boundaries_locality_boundary,97,Bald Hills,road_node_inside_locality,3584291,-27.3075042,153.0171842,13.5
qld_locality_141,Bald Knob,QLD,Sunshine Coast Regional,-26.7799315,152.9070528,0,locality_road_representative_point,141,20.107542000000002,qld_admin_boundaries_locality_boundary,98,Bald Knob,road_node_inside_locality,2094431,-26.7826769,152.9099775,472.4
qld_locality_5652,Balgal Beach,QLD,Townsville City,-19.0407599,146.4100836,0,locality_road_representative_point,5652,12.631333999999999,qld_admin_boundaries_locality_boundary,152,Balgal Beach,road_node_inside_locality,1442724,-19.0360305,146.4089714,570.5
qld_locality_5512,Balgowan,QLD,Toowoomba Regional,-27.2541258,151.6904181,0,locality_road_representative_point,5512,9.845971,qld_admin_boundaries_locality_boundary,153,Balgowan,road_node_inside_locality,1718106,-27.2543954,151.6962539,650.5
qld_locality_143,Ball Bay,QLD,Mackay Regional,-20.9318120,148.9896975,0,locality_road_representative_point,143,14.942373,qld_admin_boundaries_locality_boundary,154,Ball Bay,road_node_inside_locality,1380378,-20.9223849,148.9909237,1131.8
qld_locality_144,Ballandean,QLD,Southern Downs Regional,-28.8688098,151.7944895,0,locality_road_representative_point,144,199.59156,qld_admin_boundaries_locality_boundary,155,Ballandean,road_node_inside_locality,2314955,-28.8646655,151.7883361,864.1
qld_locality_4025,Ballard,QLD,Lockyer Valley Regional,-27.5000448,151.9788000,0,locality_road_representative_point,4025,16.780524,qld_admin_boundaries_locality_boundary,156,Ballard,road_node_inside_locality,2638384,-27.4996195,151.9806536,213.1
qld_locality_5386,Ballaroo,QLD,Maranoa Regional,-27.1067594,148.5002377,0,locality_road_representative_point,5386,1785.633441,qld_admin_boundaries_locality_boundary,157,Ballaroo,road_node_inside_locality,1193448,-27.1902132,148.5123842,10527.5
qld_locality_4333,Ballogie,QLD,South Burnett Regional,-26.3486402,151.5158227,0,locality_road_representative_point,4333,130.854582,qld_admin_boundaries_locality_boundary,158,Ballogie,road_node_inside_locality,1775913,-26.3430084,151.5092672,1010.9
qld_locality_145,Balmoral,QLD,Brisbane City,-27.4559319,153.0685416,0,locality_road_representative_point,145,1.283533,qld_admin_boundaries_locality_boundary,160,Balmoral,road_node_inside_locality,3267709,-27.4567523,153.0687077,104.6
qld_locality_3989,Balmoral Ridge,QLD,Sunshine Coast Regional,-26.7431022,152.8902391,0,locality_road_representative_point,3989,9.54828,qld_admin_boundaries_locality_boundary,159,Balmoral Ridge,road_node_inside_locality,2232779,-26.7436335,152.8906223,78.8
qld_locality_4723,Balnagowan,QLD,Mackay Regional,-21.1145792,149.0121064,0,locality_road_representative_point,4723,40.818028999999996,qld_admin_boundaries_locality_boundary,161,Balnagowan,road_node_inside_locality,1371811,-21.1147895,149.0090339,343.0
qld_locality_5563,Bamaga,QLD,Northern Peninsula Area Regional,-10.8767806,142.4252175,0,locality_road_representative_point,5563,66.374093,qld_admin_boundaries_locality_boundary,162,Bamaga,road_node_inside_locality,321430,-10.8509661,142.4380549,3256.4
qld_locality_150,Bambaroo,QLD,Hinchinbrook Shire,-18.8831226,146.1801177,0,locality_road_representative_point,150,90.857191,qld_admin_boundaries_locality_boundary,163,Bambaroo,road_node_inside_locality,1264740,-18.8876946,146.1815899,562.3
qld_locality_5018,Bamboo,QLD,Douglas Shire,-16.3560792,145.3888909,0,locality_road_representative_point,5018,20.659812000000002,qld_admin_boundaries_locality_boundary,165,Bamboo,road_node_inside_locality,193262,-16.3531895,145.3902593,368.2
qld_locality_4781,Bamboo Creek,QLD,Cassowary Coast Regional,-17.5506661,145.9897738,0,locality_road_representative_point,4781,12.840956,qld_admin_boundaries_locality_boundary,164,Bamboo Creek,road_node_inside_locality,267880,-17.5515017,145.9847156,571.5
qld_locality_152,Ban Ban,QLD,North Burnett Regional,-25.6980830,151.8232319,0,locality_road_representative_point,152,195.201286,qld_admin_boundaries_locality_boundary,167,Ban Ban,road_node_inside_locality,1768423,-25.6983454,151.7621475,6800.0
qld_locality_4553,Ban Ban Springs,QLD,North Burnett Regional,-25.6713285,151.8322700,0,locality_road_representative_point,4553,20.362134,qld_admin_boundaries_locality_boundary,166,Ban Ban Springs,road_node_inside_locality,2170766,-25.6734590,151.8249943,851.6
qld_locality_3297,Banana,QLD,Banana Shire,-24.5228105,150.1256185,0,locality_road_representative_point,3297,940.1636609999999,qld_admin_boundaries_locality_boundary,168,Banana,road_node_inside_locality,1503539,-24.5301892,150.1284622,956.7
qld_locality_3319,Bancroft,QLD,North Burnett Regional,-24.7823172,151.2644313,0,locality_road_representative_point,3319,215.544992,qld_admin_boundaries_locality_boundary,169,Bancroft,road_node_inside_locality,816154,-24.7895239,151.2847408,2427.4
qld_locality_5069,Bangalee,QLD,Livingstone Shire,-23.0729804,150.7645404,0,locality_road_representative_point,5069,2.715547,qld_admin_boundaries_locality_boundary,170,Bangalee,road_node_inside_locality,1026775,-23.0769194,150.7835745,2171.8
qld_locality_4660,Banks Creek,QLD,Brisbane City,-27.3637665,152.7598678,0,locality_road_representative_point,4660,12.144314,qld_admin_boundaries_locality_boundary,171,Banks Creek,road_node_inside_locality,1946615,-27.3823616,152.7474168,2711.9
qld_locality_4028,Banks Creek,QLD,Somerset Regional,-27.4126893,152.7154693,0,locality_road_representative_point,4028,42.251741,qld_admin_boundaries_locality_boundary,172,Banks Creek,road_node_inside_locality,1941867,-27.4139494,152.7142109,211.2
qld_locality_4489,Banks Pocket,QLD,Gympie Regional,-26.1530521,152.6714095,0,locality_road_representative_point,4489,0.8666210000000001,qld_admin_boundaries_locality_boundary,173,Banks Pocket,road_node_inside_locality,1924487,-26.1520197,152.6710485,134.2
qld_locality_156,Banksia Beach,QLD,Moreton Bay City,-27.0396942,153.1405360,0,locality_road_representative_point,156,7.999871000000001,qld_admin_boundaries_locality_boundary,174,Banksia Beach,road_node_inside_locality,3338808,-27.0392445,153.1415586,127.0
qld_locality_157,Bannockburn,QLD,Logan City,-27.7606233,153.1948364,0,locality_road_representative_point,157,1.5832350000000002,qld_admin_boundaries_locality_boundary,175,Bannockburn,road_node_inside_locality,3065354,-27.7597480,153.1921640,317.2
qld_locality_5801,Banya,QLD,Sunshine Coast Regional,-26.8310085,153.0415209,0,locality_road_representative_point,5801,3.6533689999999996,qld_admin_boundaries_locality_boundary,176,Banya,road_node_inside_locality,3373241,-26.8313275,153.0419630,63.3
qld_locality_158,Banyo,QLD,Brisbane City,-27.3791849,153.0819531,0,locality_road_representative_point,158,5.021497,qld_admin_boundaries_locality_boundary,177,Banyo,road_node_inside_locality,3520966,-27.3789639,153.0823000,47.5
qld_locality_5326,Bapaume,QLD,Southern Downs Regional,-28.5743357,151.8422978,0,locality_road_representative_point,5326,13.488980999999999,qld_admin_boundaries_locality_boundary,178,Bapaume,road_node_inside_locality,2293096,-28.5767583,151.8437559,347.4
qld_locality_3265,Barakula,QLD,Western Downs Regional,-26.3613010,150.6833398,0,locality_road_representative_point,3265,1639.533896,qld_admin_boundaries_locality_boundary,179,Barakula,road_node_inside_locality,1092633,-26.3270864,150.6261126,7658.1
qld_locality_161,Baralaba,QLD,Banana Shire,-24.2854941,149.8970609,0,locality_road_representative_point,161,373.26374899999996,qld_admin_boundaries_locality_boundary,180,Baralaba,road_node_inside_locality,1234008,-24.2879321,149.9314753,3842.6
qld_locality_3142,Barambah,QLD,Gympie Regional,-26.3260820,152.1289186,0,locality_road_representative_point,3142,160.023105,qld_admin_boundaries_locality_boundary,181,Barambah,road_node_inside_locality,1876251,-26.3103776,152.1301812,1955.4
qld_locality_164,Barcaldine,QLD,Barcaldine Regional,-23.6473981,145.3172668,0,locality_road_representative_point,164,10002.148335,qld_admin_boundaries_locality_boundary,182,Barcaldine,road_node_inside_locality,642114,-23.6279505,145.3118244,2439.6
qld_locality_169,Bardon,QLD,Brisbane City,-27.4595436,152.9778746,0,locality_road_representative_point,169,4.873698,qld_admin_boundaries_locality_boundary,183,Bardon,road_node_inside_locality,1652476,-27.4595315,152.9776501,25.0
qld_locality_4948,Baree,QLD,Rockhampton Regional,-23.6191053,150.3907375,0,locality_road_representative_point,4948,1.445632,qld_admin_boundaries_locality_boundary,184,Baree,road_node_inside_locality,1058622,-23.6204906,150.3906921,168.4
qld_locality_3634,Barellan Point,QLD,Ipswich City,-27.5704896,152.8416520,0,locality_road_representative_point,3634,3.593983,qld_admin_boundaries_locality_boundary,185,Barellan Point,road_node_inside_locality,2516425,-27.5712717,152.8437984,258.3
qld_locality_171,Bargara,QLD,Bundaberg Regional,-24.8266863,152.4560315,0,locality_road_representative_point,171,9.306007,qld_admin_boundaries_locality_boundary,186,Bargara,road_node_inside_locality,1542994,-24.8261264,152.4558922,70.4
qld_locality_5532,Bargunyah,QLD,Maranoa Regional,-27.2319921,147.5819246,0,locality_road_representative_point,5532,3539.4046479999997,qld_admin_boundaries_locality_boundary,138,Bargunyah,road_node_inside_locality,1204634,-27.2068767,147.4560496,14360.7
qld_locality_5795,Baringa,QLD,Sunshine Coast Regional,-26.8090519,153.0800208,0,locality_road_representative_point,5795,4.085160999999999,qld_admin_boundaries_locality_boundary,86,Baringa,road_node_inside_locality,3375678,-26.8092192,153.0801648,26.3
qld_locality_4317,Barker Creek Flat,QLD,South Burnett Regional,-26.6392891,151.9416303,0,locality_road_representative_point,4317,27.585677999999998,qld_admin_boundaries_locality_boundary,87,Barker Creek Flat,road_node_inside_locality,1841922,-26.6478075,151.9448439,1119.6
qld_locality_5314,Barkly,QLD,Mount Isa City,-20.6115118,138.4632693,0,locality_road_representative_point,5314,11805.900013999999,qld_admin_boundaries_locality_boundary,88,Barkly,road_node_inside_locality,4794,-20.6626638,138.5074103,7821.0
qld_locality_4298,Barlil,QLD,South Burnett Regional,-26.2023034,151.8844575,0,locality_road_representative_point,4298,12.626837,qld_admin_boundaries_locality_boundary,89,Barlil,road_node_inside_locality,1790731,-26.2025261,151.8876201,353.1
qld_locality_5091,Barlows Hill,QLD,Livingstone Shire,-23.1081045,150.7414122,0,locality_road_representative_point,5091,0.9417860000000001,qld_admin_boundaries_locality_boundary,90,Barlows Hill,road_node_inside_locality,2864,-23.1078950,150.7412712,29.8
qld_locality_4554,Barlyne,QLD,North Burnett Regional,-25.7051721,151.6377425,0,locality_road_representative_point,4554,35.683593,qld_admin_boundaries_locality_boundary,91,Barlyne,road_node_inside_locality,1765183,-25.7373204,151.6392258,3975.8
qld_locality_5075,Barmaryee,QLD,Livingstone Shire,-23.1442698,150.7100190,0,locality_road_representative_point,5075,12.682615,qld_admin_boundaries_locality_boundary,99,Barmaryee,road_node_inside_locality,97,-23.1436722,150.7095865,86.9
qld_locality_5044,Barmoya,QLD,Livingstone Shire,-23.1449307,150.5386996,0,locality_road_representative_point,5044,77.180293,qld_admin_boundaries_locality_boundary,100,Barmoya,road_node_inside_locality,1018883,-23.1265430,150.5382481,2226.5
qld_locality_5032,Barnard,QLD,Central Highlands Regional,-24.0427139,149.6955711,0,locality_road_representative_point,5032,669.929408,qld_admin_boundaries_locality_boundary,101,Barnard,road_node_inside_locality,1230344,-24.0062397,149.6725445,5131.5
qld_locality_172,Barney Point,QLD,Gladstone Regional,-23.8461753,151.2700477,0,locality_road_representative_point,172,5.056882,qld_admin_boundaries_locality_boundary,139,Barney Point,road_node_inside_locality,1484768,-23.8454522,151.2703963,96.2
qld_locality_3920,Barney View,QLD,Scenic Rim Regional,-28.2260960,152.7771651,0,locality_road_representative_point,3920,36.729176,qld_admin_boundaries_locality_boundary,140,Barney View,road_node_inside_locality,2438307,-28.2375655,152.7789761,1463.1
qld_locality_5703,Baroondah,QLD,Banana Shire,-25.6350627,149.2267263,0,locality_road_representative_point,5703,1328.359813,qld_admin_boundaries_locality_boundary,141,Baroondah,road_node_inside_locality,1216097,-25.6668528,149.1836110,6200.6
qld_locality_4962,Barramornie,QLD,Western Downs Regional,-27.0883577,150.0981877,0,locality_road_representative_point,4962,143.775788,qld_admin_boundaries_locality_boundary,142,Barramornie,road_node_inside_locality,1168109,-27.0642817,150.0952321,3027.9
